# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
Dmel_CG4122	Dmel_CG4122	NM_001297814.1	protein_coding	0	0	3	10	1	0	1	2	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2
Dmel_CG4122	Dmel_CG4122	NM_001297815.1	protein_coding	2	0	6	7	0	0	1	2	2	1	2	2	3	0	0	0	0	0	0	0	0	2	0	0	4	2
Dmel_CG4122	Dmel_CG4122	NM_080293.4	protein_coding	2	0	6	7	0	2	1	2	2	1	2	2	3	0	0	0	0	0	0	0	0	2	0	0	4	0
Dmel_CG4122	Dmel_CG4122	NM_166846.5	protein_coding	2	0	4	10	0	0	1	0	2	1	2	2	7	0	0	0	0	0	0	0	0	2	0	0	2	1
Dmel_CG4122	Dmel_CG4122	NM_176679.3	protein_coding	2	0	6	7	0	0	1	2	2	1	2	2	3	0	0	0	0	0	0	0	0	2	0	0	4	2
Dmel_CG4122	Dmel_CG4122	NM_206596.2	protein_coding	2	0	6	7	0	2	1	2	2	1	2	2	3	0	0	0	0	0	0	0	0	2	0	0	4	0
Dmel_CG4122	Dmel_CG4122	NM_206597.2	protein_coding	0	0	3	10	1	2	1	2	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0
Dmel_CG4122	Dmel_CG4122	NM_206598.3	protein_coding	0	0	1	13	1	0	1	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG4122	Dmel_CG4122	NM_206599.2	protein_coding	2	0	4	10	0	0	1	0	2	1	2	2	7	0	0	0	0	0	0	0	0	2	0	0	2	1
Dmel_CG4125	Dmel_CG4125	NM_001297906.1	protein_coding	8	0	0	5	1	0	0	0	0	0	0	8	3	2	0	0	0	0	0	0	0	4	0	0	0	1
Dmel_CG4125	Dmel_CG4125	NM_080319.5	protein_coding	8	0	0	5	1	0	0	0	0	0	0	8	3	2	0	0	0	0	0	0	0	4	0	0	0	1
Dmel_CG4136	Dmel_CG4136	NM_001297969.1	protein_coding	2	0	0	12	0	0	0	0	0	0	3	2	9	2	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG4136	Dmel_CG4136	NM_132004.3	protein_coding	2	0	0	12	0	0	0	0	0	0	3	2	9	2	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG4139	Dmel_CG4139	NM_001298208.1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG4139	Dmel_CG4139	NM_001298209.1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG4139	Dmel_CG4139	NM_132520.4	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG4139	Dmel_CG4139	NM_167303.3	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG4147	Dmel_CG4147	NM_001298210.1	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG4147	Dmel_CG4147	NM_078577.3	protein_coding	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG4147	Dmel_CG4147	NM_167306.2	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG4147	Dmel_CG4147	NM_167307.2	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG4147	Dmel_CG4147	NM_167308.2	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG4151	Dmel_CG4151	NM_001297966.1	protein_coding	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG4151	Dmel_CG4151	NM_131999.2	protein_coding	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG41562	Dmel_CG41562	NM_001110620.3	protein_coding	0	0	0	7	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG4165	Dmel_CG4165	NM_001297961.1	protein_coding	2	0	0	9	5	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG4165	Dmel_CG4165	NM_131992.3	protein_coding	2	0	0	9	2	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG4165	Dmel_CG4165	NM_167035.2	protein_coding	2	0	0	9	2	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG4165	Dmel_CG4165	NM_167036.2	protein_coding	2	0	0	9	2	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG4165	Dmel_CG4165	NM_167037.2	protein_coding	2	0	0	10	2	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG4193	Dmel_CG4193	NM_001297953.1	protein_coding	0	0	0	14	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Dmel_CG4193	Dmel_CG4193	NM_078491.3	protein_coding	0	0	0	14	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Dmel_CG4198	Dmel_CG4198	NM_001297954.1	protein_coding	0	0	1	18	1	0	0	1	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
Dmel_CG4198	Dmel_CG4198	NM_131985.3	protein_coding	0	0	1	18	1	0	0	1	0	0	12	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5
Dmel_CG4202	Dmel_CG4202	NM_131987.4	protein_coding	3	0	1	28	1	2	1	0	0	2	21	1	0	0	0	0	0	0	0	0	0	2	0	0	0	4
Dmel_CG4206	Dmel_CG4206	NM_001297955.1	protein_coding	1	0	3	32	0	0	2	0	0	1	9	1	1	1	0	0	0	0	0	0	0	0	0	0	3	22
Dmel_CG4206	Dmel_CG4206	NM_078493.4	protein_coding	1	0	3	32	0	0	2	0	0	1	9	1	1	1	0	0	0	0	0	0	0	0	0	0	3	22
Dmel_CG4208	Dmel_CG4208	NM_131989.4	protein_coding	0	0	0	17	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
Dmel_CG4209	Dmel_CG4209	NM_001258602.1	protein_coding	2	0	0	10	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Dmel_CG4209	Dmel_CG4209	NM_080002.4	protein_coding	2	0	0	9	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	7
Dmel_CG4211	Dmel_CG4211	NM_001014747.2	protein_coding	1	0	1	3	2	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
Dmel_CG4211	Dmel_CG4211	NM_001298395.1	protein_coding	1	0	1	3	0	0	1	0	0	0	1	1	2	1	0	0	0	0	0	0	0	1	0	0	0	0
Dmel_CG4211	Dmel_CG4211	NM_078643.3	protein_coding	1	0	1	3	0	0	1	0	0	0	1	1	2	1	0	0	0	0	0	0	0	1	0	0	0	0
Dmel_CG4211	Dmel_CG4211	NM_167505.2	protein_coding	1	0	1	3	0	0	1	0	0	0	1	1	2	1	0	0	0	0	0	0	0	1	0	0	0	0
Dmel_CG42237	Dmel_CG42237	NM_001298256.1	protein_coding	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG42237	Dmel_CG42237	NM_132627.2	protein_coding	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG42240	Dmel_CG42240	NM_001144692.2	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG42240	Dmel_CG42240	NM_001272340.2	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG42240	Dmel_CG42240	NM_001298013.1	protein_coding	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG42246	Dmel_CG42246	NM_001144701.1	protein_coding	0	0	0	18	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
Dmel_CG42246	Dmel_CG42246	NM_001298052.1	protein_coding	0	0	0	18	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
Dmel_CG42249	Dmel_CG42249	NM_001272509.1	protein_coding	0	0	2	2	0	0	2	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG42249	Dmel_CG42249	NM_132455.3	protein_coding	0	0	0	8	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	4
Dmel_CG42249	Dmel_CG42249	NM_132456.3	protein_coding	0	0	2	6	0	0	2	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	4
Dmel_CG42252	Dmel_CG42252	NM_001144728.3	protein_coding	0	0	2	7	0	0	2	0	0	0	1	0	6	1	0	0	0	0	1	0	0	0	0	0	0	0
Dmel_CG42252	Dmel_CG42252	NM_001258775.3	protein_coding	0	1	1	8	1	0	1	0	0	0	1	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0
Dmel_CG42252	Dmel_CG42252	NM_001258776.2	protein_coding	0	1	1	8	1	0	1	0	0	0	1	0	6	0	0	0	0	0	1	0	0	0	0	0	0	0
Dmel_CG42252	Dmel_CG42252	NM_001272661.2	protein_coding	1	0	2	6	0	0	2	0	0	0	1	1	5	1	0	0	0	0	1	0	0	1	0	0	0	0
Dmel_CG42252	Dmel_CG42252	NM_001272662.2	protein_coding	0	0	2	7	0	0	2	0	0	0	1	0	6	1	0	0	0	0	1	0	0	0	0	0	0	0
Dmel_CG42252	Dmel_CG42252	NM_001298382.1	protein_coding	1	0	2	6	0	0	2	0	0	0	1	1	5	1	0	0	0	0	1	0	0	1	0	0	0	0
Dmel_CG42252	Dmel_CG42252	NM_078634.7	protein_coding	0	0	2	7	0	0	2	0	0	0	1	0	6	1	0	0	0	0	1	0	0	0	0	0	0	0
Dmel_CG42252	Dmel_CG42252	NM_206752.3	protein_coding	0	0	0	5	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42258	Dmel_CG42258	NM_001298225.1	protein_coding	1	0	0	13	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4
Dmel_CG42258	Dmel_CG42258	NM_001298226.1	protein_coding	1	1	0	20	2	0	0	0	0	0	10	1	2	0	0	1	0	0	1	0	0	0	0	0	0	5
Dmel_CG42258	Dmel_CG42258	NM_132573.3	protein_coding	1	1	0	30	2	0	0	0	0	0	10	1	7	0	0	1	0	0	1	0	0	0	0	0	0	10
Dmel_CG42258	Dmel_CG42258	NM_132574.3	protein_coding	1	0	0	16	0	0	0	0	0	0	9	1	2	0	0	0	0	0	0	0	0	0	0	0	0	5
Dmel_CG42259	Dmel_CG42259	NM_001042791.3	protein_coding	1	0	0	8	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	8
Dmel_CG42259	Dmel_CG42259	NM_001258530.1	protein_coding	1	0	0	8	0	0	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	0	0	0	8
Dmel_CG42265	Dmel_CG42265	NM_001144688.3	protein_coding	6	0	0	13	4	0	0	0	0	0	2	6	3	6	0	0	0	0	0	0	0	1	0	0	0	4
Dmel_CG42265	Dmel_CG42265	NM_001144689.3	protein_coding	5	0	0	14	5	0	0	0	0	0	2	5	3	5	0	0	0	0	0	0	0	0	0	0	0	4
Dmel_CG42265	Dmel_CG42265	NM_001316646.1	protein_coding	6	0	0	13	4	0	0	0	0	0	2	6	3	6	0	0	0	0	0	0	0	1	0	0	0	4
Dmel_CG42267	Dmel_CG42267	NM_001272816.2	protein_coding	0	0	0	11	0	0	0	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG42271	Dmel_CG42271	NM_206711.3	protein_coding	0	0	0	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Dmel_CG42271	Dmel_CG42271	NM_206712.2	protein_coding	0	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Dmel_CG42273	Dmel_CG42273	NM_001014750.2	protein_coding	1	0	0	4	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	2
Dmel_CG42273	Dmel_CG42273	NM_001298464.1	protein_coding	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1
Dmel_CG42273	Dmel_CG42273	NM_167581.3	protein_coding	1	0	0	4	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	2
Dmel_CG42273	Dmel_CG42273	NM_170658.3	protein_coding	1	0	0	4	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	2
Dmel_CG42273	Dmel_CG42273	NM_170659.2	protein_coding	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1
Dmel_CG42274	Dmel_CG42274	NM_001144748.2	protein_coding	0	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG42274	Dmel_CG42274	NM_001144749.2	protein_coding	0	0	1	2	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42274	Dmel_CG42274	NM_001298497.1	protein_coding	0	0	1	2	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42274	Dmel_CG42274	NM_133123.2	protein_coding	0	0	1	2	0	0	0	0	1	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42274	Dmel_CG42274	NM_133124.4	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG42275	Dmel_CG42275	NM_001272473.2	protein_coding	4	0	0	26	0	3	0	0	0	0	6	4	16	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG42275	Dmel_CG42275	NM_078550.4	protein_coding	4	0	0	28	0	0	0	0	0	0	2	4	16	0	0	0	0	0	0	0	0	0	0	0	0	10
Dmel_CG42275	Dmel_CG42275	NM_167223.3	protein_coding	4	0	0	60	0	0	0	0	0	0	2	4	58	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42275	Dmel_CG42275	NM_167224.3	protein_coding	4	0	0	50	2	2	0	0	0	0	4	4	38	0	0	0	0	0	0	0	0	0	0	0	0	4
Dmel_CG42275	Dmel_CG42275	NM_206672.3	protein_coding	4	0	0	58	0	0	0	0	0	0	6	4	52	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42275	Dmel_CG42275	NM_206673.3	protein_coding	4	0	0	58	2	0	0	0	0	0	4	4	52	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42275	Dmel_CG42275	NM_206674.3	protein_coding	4	0	0	58	2	0	0	0	0	0	4	4	52	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42275	Dmel_CG42275	NM_206675.3	protein_coding	4	0	0	58	2	0	0	0	0	0	4	4	52	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42275	Dmel_CG42275	NM_206676.3	protein_coding	4	0	0	58	2	0	0	0	0	0	4	4	52	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42276	Dmel_CG42276	NM_001272566.1	protein_coding	1	0	0	42	0	1	0	0	0	0	2	1	31	1	0	0	0	0	0	0	0	1	0	0	0	8
Dmel_CG42276	Dmel_CG42276	NM_001272567.2	protein_coding	2	1	0	66	2	2	0	0	0	0	0	1	57	1	0	1	0	1	2	0	0	1	0	0	0	6
Dmel_CG42276	Dmel_CG42276	NM_132606.5	protein_coding	2	1	0	66	0	2	0	0	0	0	2	1	57	1	0	1	0	1	2	0	0	1	0	0	0	6
Dmel_CG42276	Dmel_CG42276	NM_167340.5	protein_coding	2	1	0	66	0	2	0	0	0	0	2	1	57	1	0	1	0	1	2	0	0	1	0	0	0	6
Dmel_CG42292	Dmel_CG42292	NM_001144705.1	protein_coding	0	0	0	20	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
Dmel_CG42293	Dmel_CG42293	NM_001144704.1	protein_coding	5	0	0	19	0	0	0	0	0	0	8	5	0	2	0	0	0	0	0	0	0	0	0	0	1	11
Dmel_CG42294	Dmel_CG42294	NM_001144703.1	protein_coding	4	0	0	9	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	5
Dmel_CG42300	Dmel_CG42300	NM_167451.3	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42301	Dmel_CG42301	NM_001103551.2	protein_coding	0	0	0	20	1	0	0	0	0	0	6	0	7	0	0	0	0	0	0	0	0	0	0	0	0	6
Dmel_CG42302	Dmel_CG42302	NM_001103552.3	protein_coding	0	0	0	13	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
Dmel_CG42308	Dmel_CG42308	NM_001144699.2	protein_coding	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG42308	Dmel_CG42308	NM_001144700.3	protein_coding	0	0	0	4	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG42314	Dmel_CG42314	NM_001014687.4	protein_coding	0	0	0	3	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42314	Dmel_CG42314	NM_001014688.4	protein_coding	0	0	0	12	1	0	0	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42314	Dmel_CG42314	NM_001014689.5	protein_coding	1	0	0	7	0	0	0	0	0	0	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42314	Dmel_CG42314	NM_001038714.4	protein_coding	1	0	0	11	1	0	0	0	0	0	8	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42314	Dmel_CG42314	NM_001201585.2	protein_coding	0	0	0	12	1	0	0	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42314	Dmel_CG42314	NM_001201586.2	protein_coding	0	0	0	12	1	0	0	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42314	Dmel_CG42314	NM_001201587.2	protein_coding	0	0	0	13	2	0	0	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42314	Dmel_CG42314	NM_001201588.2	protein_coding	0	0	0	12	1	0	0	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42314	Dmel_CG42314	NM_001201589.2	protein_coding	1	0	0	8	1	0	0	0	0	0	6	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42314	Dmel_CG42314	NM_166754.6	protein_coding	0	0	0	12	1	0	0	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42314	Dmel_CG42314	NM_166755.6	protein_coding	0	0	0	12	1	0	0	0	0	0	8	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42316	Dmel_CG42316	NM_001038713.4	protein_coding	0	0	7	8	0	0	0	0	0	7	3	0	5	3	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42316	Dmel_CG42316	NM_001258487.3	protein_coding	0	0	5	11	0	0	0	0	0	5	3	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42316	Dmel_CG42316	NM_001272121.2	protein_coding	0	0	5	10	0	0	0	0	0	5	2	0	8	3	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42316	Dmel_CG42316	NM_143657.5	protein_coding	1	0	5	10	1	0	0	0	0	5	2	1	7	3	0	0	0	0	0	0	0	0	1	0	0	0
Dmel_CG42323	Dmel_CG42323	NM_001144746.2	protein_coding	2	0	0	9	0	0	0	0	0	0	0	0	6	2	0	0	0	2	2	0	0	0	0	0	0	5
Dmel_CG42323	Dmel_CG42323	NM_001144747.2	protein_coding	2	0	0	9	0	0	0	0	0	0	0	0	6	2	0	0	0	2	2	0	0	0	0	0	0	5
Dmel_CG42328	Dmel_CG42328	NM_001144694.2	protein_coding	0	0	0	6	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4
Dmel_CG42328	Dmel_CG42328	NM_001144695.3	protein_coding	2	0	0	6	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG42328	Dmel_CG42328	NM_001144696.3	protein_coding	2	0	0	6	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG42328	Dmel_CG42328	NM_001144697.2	protein_coding	0	0	0	6	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4
Dmel_CG42328	Dmel_CG42328	NM_001272362.1	protein_coding	1	0	0	8	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG42328	Dmel_CG42328	NM_001272363.1	protein_coding	0	0	0	6	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4
Dmel_CG42328	Dmel_CG42328	NM_001272364.1	protein_coding	2	0	0	6	0	0	0	0	0	0	0	2	4	0	0	0	0	0	0	0	0	0	0	0	0	2
Dmel_CG42328	Dmel_CG42328	NM_001298037.1	protein_coding	1	0	0	8	0	0	0	0	0	0	0	1	7	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG42328	Dmel_CG42328	NM_132122.5	protein_coding	1	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42328	Dmel_CG42328	NM_176694.3	protein_coding	1	0	0	8	0	1	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	1
Dmel_CG42338	Dmel_CG42338	NM_001144717.4	protein_coding	12	0	3	163	0	0	1	0	3	0	0	11	166	0	0	0	3	0	3	0	0	3	0	0	3	0
Dmel_CG42338	Dmel_CG42338	NM_001144718.3	protein_coding	12	0	3	163	0	0	1	0	3	0	0	11	166	0	0	0	3	0	3	0	0	3	0	0	3	0
Dmel_CG42338	Dmel_CG42338	NM_001169258.2	protein_coding	12	0	3	99	0	0	1	0	3	0	0	11	102	0	0	0	3	0	3	0	0	3	0	0	3	0
Dmel_CG42338	Dmel_CG42338	NM_001169259.3	protein_coding	12	0	3	251	0	0	1	0	3	0	0	11	243	0	0	0	3	0	3	0	0	3	0	0	3	11
Dmel_CG42338	Dmel_CG42338	NM_001169260.3	protein_coding	12	0	3	163	0	0	1	0	3	0	0	11	166	0	0	0	3	0	3	0	0	3	0	0	3	0
Dmel_CG42338	Dmel_CG42338	NM_001169261.3	protein_coding	12	0	3	163	0	0	1	0	3	0	0	11	166	0	0	0	3	0	3	0	0	3	0	0	3	0
Dmel_CG42338	Dmel_CG42338	NM_001258711.2	protein_coding	12	0	3	117	0	0	1	0	3	0	0	11	120	0	0	0	3	0	3	0	0	3	0	0	3	0
Dmel_CG42338	Dmel_CG42338	NM_001258712.2	protein_coding	12	0	3	117	0	0	1	0	3	0	0	11	120	0	0	0	3	0	3	0	0	3	0	0	3	0
Dmel_CG42338	Dmel_CG42338	NM_001258713.2	protein_coding	12	0	3	117	0	0	1	0	3	0	0	11	120	0	0	0	3	0	3	0	0	3	0	0	3	0
Dmel_CG42338	Dmel_CG42338	NM_001272554.2	protein_coding	12	0	3	117	0	0	1	0	3	0	0	11	120	0	0	0	3	0	3	0	0	3	0	0	3	0
Dmel_CG42338	Dmel_CG42338	NM_078582.4	protein_coding	12	0	3	99	0	0	1	0	3	0	0	11	102	0	0	0	3	0	3	0	0	3	0	0	3	0
Dmel_CG42339	Dmel_CG42339	NM_132446.4	protein_coding	0	0	0	63	0	0	0	0	0	0	3	0	53	0	0	0	0	0	0	0	0	0	0	0	0	7
Dmel_CG42339	Dmel_CG42339	NM_144209.3	protein_coding	0	0	0	11	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8
Dmel_CG42340	Dmel_CG42340	NM_001144693.2	protein_coding	0	0	0	49	0	1	0	0	0	0	4	0	41	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG42340	Dmel_CG42340	NM_001272346.1	protein_coding	0	0	0	71	0	1	0	0	0	0	0	0	67	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG42340	Dmel_CG42340	NM_001382086.1	protein_coding	0	0	0	49	0	1	0	0	0	0	4	0	41	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG42340	Dmel_CG42340	NM_132093.3	protein_coding	0	0	0	49	0	1	0	0	0	0	4	0	41	0	0	0	0	0	0	0	0	0	0	0	0	3
Dmel_CG42343	Dmel_CG42343	NM_001144753.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42343	Dmel_CG42343	NM_001144754.2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42343	Dmel_CG42343	NM_001298591.1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Dmel_CG42346	Dmel_CG42346	NM_001042838.2	protein_coding	0	1	0	35	2	0	0	0	0	0	0	0	30	0	0	0	0	0	1	0	0	0	0	0	0	4
Dmel_CG42346	Dmel_CG42346	NM_001042841.4	protein_coding	0	1	0	35	2	0	0	0	0	0	0	0	30	0	0	0	0	0	1	0	0	0	0	0	0	4
Dmel_CG42349	Dmel_CG42349	NM_001144719.2	protein_coding	7	0	0	40	0	6	0	0	0	1	4	6	22	1	0	0	0	0	0	0	0	1	0	0	0	8
Dmel_CG42349	Dmel_CG42349	NM_078616.4	protein_coding	7	0	0	40	0	6	0	0	0	1	4	6	22	1	0	0	0	0	0	0	0	1	0	0	0	8
